# Millis,estlat,estlon,nextwaypoint,bearing,distance,heading
45411,39.5975080,-104.9327830,4,-50.60,4.221,187.200
45461,39.5975070,-104.9327830,4,-49.30,4.277,193.500
45511,39.5975060,-104.9327830,4,-47.90,4.325,196.500
45561,39.5975050,-104.9327840,4,-46.70,4.368,203.000
45611,39.5975050,-104.9327840,4,-45.20,4.403,208.000
45661,39.5975040,-104.9327850,4,-43.80,4.433,214.600
45711,39.5975030,-104.9327860,4,-42.30,4.447,222.700
45761,39.5975020,-104.9327870,4,-40.80,4.453,229.600
45811,39.5975020,-104.9327880,4,-39.30,4.440,240.200
45861,39.5975010,-104.9327890,4,-37.80,4.416,247.400
45911,39.5975010,-104.9327900,4,-36.40,4.372,260.000
45961,39.5975010,-104.9327920,4,-35.00,4.312,266.900
46011,39.5975010,-104.9327930,4,-33.70,4.238,278.200
46061,39.5975010,-104.9327950,4,-32.50,4.154,285.200
46111,39.5975010,-104.9327960,4,-31.50,4.054,293.900
46161,39.5975020,-104.9327970,4,-30.50,3.944,300.100
46211,39.5975030,-104.9327980,4,-29.70,3.832,309.200
46261,39.5975030,-104.9328000,4,-29.00,3.708,314.200
46311,39.5975040,-104.9328010,4,-28.50,3.566,322.800
46361,39.5975050,-104.9328020,4,-28.20,3.437,326.100
46411,39.5975060,-104.9328020,4,-28.30,3.297,336.300
46461,39.5975080,-104.9328030,4,-28.50,3.157,338.300
46511,39.5975090,-104.9328030,4,-29.20,3.021,349.800
46561,39.5975100,-104.9328040,4,-30.10,2.884,350.500
46611,39.5975110,-104.9328040,4,-31.50,2.762,1.400
46661,39.5975130,-104.9328040,4,-33.30,2.632,0.900
46711,39.5975140,-104.9328040,4,-35.50,2.523,10.500
46761,39.5975150,-104.9328030,4,-38.00,2.419,8.600
46811,39.5975170,-104.9328030,4,-41.00,2.326,17.000
46861,39.5975180,-104.9328020,4,-44.30,2.244,13.500
46911,39.5975190,-104.9328020,4,-47.80,2.179,21.900
46961,39.5975210,-104.9328010,4,-51.70,2.126,17.100
47011,39.5975220,-104.9328000,4,-55.80,2.085,24.300
47061,39.5975230,-104.9328000,4,-60.20,2.058,18.700
47111,39.5975250,-104.9327990,4,-64.70,2.042,24.800
47161,39.5975260,-104.9327980,4,-69.30,2.040,18.600
47211,39.5975270,-104.9327980,4,-73.70,2.041,21.600
47261,39.5975290,-104.9327970,4,-78.20,2.054,14.500
47311,39.5975300,-104.9327970,4,-82.70,2.074,18.300
47361,39.5975310,-104.9327960,4,-87.10,2.103,11.100
47411,39.5975330,-104.9327960,4,-91.30,2.136,13.700
47461,39.5975340,-104.9327950,4,-95.20,2.173,6.300
47511,39.5975360,-104.9327950,4,-99.40,2.215,8.500
47561,39.5975370,-104.9327950,4,-103.20,2.260,1.000
47611,39.5975380,-104.9327950,4,-106.90,2.307,2.100
47661,39.5975400,-104.9327950,4,-110.50,2.354,355.000
47711,39.5975410,-104.9327950,4,-114.10,2.403,356.400
47761,39.5975430,-104.9327950,4,-117.40,2.451,349.100
47811,39.5975440,-104.9327960,4,-120.70,2.500,350.600
47861,39.5975450,-104.9327960,4,-123.80,2.549,343.500
47911,39.5975470,-104.9327960,4,-127.00,2.600,345.700
47961,39.5975480,-104.9327970,4,-129.80,2.651,338.500
48011,39.5975490,-104.9327970,4,-132.70,2.701,339.700
48061,39.5975500,-104.9327980,4,-135.40,2.750,332.500
48111,39.5975510,-104.9327990,4,-138.10,2.793,332.100
48161,39.5975520,-104.9328000,4,-140.90,2.840,325.000
48211,39.5975530,-104.9328010,4,-143.40,2.876,324.100
48261,39.5975540,-104.9328020,4,-145.90,2.912,317.200
48311,39.5975550,-104.9328030,4,-148.50,2.943,315.500
48361,39.5975560,-104.9328040,4,-151.00,2.972,308.500
48411,39.5975560,-104.9328050,4,-153.30,2.990,306.100
48461,39.5975570,-104.9328060,4,-155.80,3.008,298.900
48511,39.5975580,-104.9328080,4,-158.20,3.015,294.800
48561,39.5975580,-104.9328090,4,-160.50,3.018,287.700
48611,39.5975580,-104.9328100,4,-162.90,3.008,281.100
48661,39.5975580,-104.9328120,4,-165.20,2.992,274.100
48711,39.5975580,-104.9328130,4,-167.40,2.956,262.600
48761,39.5975580,-104.9328140,4,-169.60,2.912,255.400
48811,39.5975580,-104.9328160,4,-171.60,2.840,237.000
48861,39.5975570,-104.9328170,4,-173.40,2.758,230.200
48911,39.5975560,-104.9328180,4,-174.80,2.653,210.600
48961,39.5975550,-104.9328180,4,-175.90,2.542,204.100
49011,39.5975540,-104.9328190,4,-176.40,2.425,187.900
49061,39.5975530,-104.9328190,4,-176.50,2.299,182.800
49111,39.5975520,-104.9328190,4,-176.00,2.176,170.200
49161,39.5975510,-104.9328190,4,-175.10,2.055,167.400
49211,39.5975500,-104.9328180,4,-173.60,1.931,155.000
49261,39.5975490,-104.9328170,4,-171.50,1.825,154.400
49311,39.5975480,-104.9328170,4,-168.60,1.726,142.800
49361,39.5975470,-104.9328160,4,-165.20,1.641,144.100
49411,39.5975460,-104.9328150,4,-161.30,1.579,131.500
49461,39.5975450,-104.9328130,4,-156.50,1.528,134.100
49511,39.5975440,-104.9328120,4,-151.70,1.501,123.900
49561,39.5975440,-104.9328110,4,-146.50,1.490,127.800
49611,39.5975430,-104.9328100,4,-141.10,1.499,118.700
49661,39.5975420,-104.9328080,4,-136.10,1.524,123.700
49711,39.5975420,-104.9328070,4,-131.30,1.563,116.500
49761,39.5975410,-104.9328050,4,-126.70,1.615,122.200
49811,39.5975410,-104.9328040,4,-122.60,1.672,116.900
49861,39.5975400,-104.9328030,4,-118.60,1.743,123.100
49911,39.5975390,-104.9328010,4,-115.00,1.813,118.200
49961,39.5975390,-104.9328000,4,-111.60,1.893,124.700
50011,39.5975380,-104.9327990,4,-108.40,1.974,121.200
50061,39.5975370,-104.9327970,4,-105.40,2.060,128.200
50111,39.5975370,-104.9327960,4,-102.70,2.143,124.900
50161,39.5975360,-104.9327950,4,-100.10,2.228,131.800
50211,39.5975350,-104.9327940,4,-97.60,2.308,129.400
50261,39.5975340,-104.9327930,4,-95.20,2.394,136.200
50311,39.5975340,-104.9327920,4,-93.10,2.473,134.200
50361,39.5975330,-104.9327910,4,-90.90,2.555,141.200
50411,39.5975320,-104.9327900,4,-88.90,2.632,139.100
50461,39.5975310,-104.9327890,4,-87.00,2.707,146.200
50511,39.5975300,-104.9327880,4,-85.00,2.781,145.000
50561,39.5975290,-104.9327880,4,-83.20,2.852,152.000
50611,39.5975280,-104.9327870,4,-81.30,2.921,150.600
50661,39.5975280,-104.9327860,4,-79.60,2.986,157.300
50711,39.5975270,-104.9327860,4,-77.80,3.051,156.500
50761,39.5975260,-104.9327850,4,-76.10,3.113,163.500
50811,39.5975250,-104.9327850,4,-74.30,3.169,164.100
50861,39.5975240,-104.9327850,4,-72.50,3.226,171.000
50911,39.5975230,-104.9327850,4,-70.80,3.274,172.900
50961,39.5975220,-104.9327840,4,-69.00,3.320,179.700
51011,39.5975210,-104.9327840,4,-67.20,3.357,183.000
51061,39.5975200,-104.9327850,4,-65.50,3.391,190.000
51111,39.5975190,-104.9327850,4,-63.60,3.416,195.200
51161,39.5975180,-104.9327850,4,-61.70,3.434,202.100
51211,39.5975170,-104.9327860,4,-59.80,3.441,209.500
51261,39.5975160,-104.9327870,4,-58.10,3.438,216.400
51311,39.5975150,-104.9327870,4,-56.30,3.418,227.900
51361,39.5975150,-104.9327880,4,-54.50,3.392,230.400
51411,39.5975140,-104.9327890,4,-52.90,3.344,248.600
51461,39.5975140,-104.9327910,4,-51.30,3.290,249.100
51511,39.5975140,-104.9327920,4,-49.90,3.221,268.200
51561,39.5975140,-104.9327930,4,-48.70,3.147,268.600
51611,39.5975140,-104.9327940,4,-47.70,3.065,283.500
51661,39.5975140,-104.9327950,4,-46.70,2.977,283.100
51711,39.5975140,-104.9327960,4,-45.90,2.886,293.800
51761,39.5975150,-104.9327970,4,-45.20,2.797,291.900
51811,39.5975150,-104.9327980,4,-44.60,2.702,301.400
51861,39.5975160,-104.9327990,4,-44.10,2.609,299.900
51911,39.5975160,-104.9328000,4,-43.60,2.521,306.500
51961,39.5975170,-104.9328010,4,-43.20,2.422,305.900
52011,39.5975170,-104.9328020,4,-42.90,2.338,309.000
52061,39.5975180,-104.9328030,4,-42.50,2.249,308.700
52111,39.5975180,-104.9328040,4,-42.30,2.164,311.500
52161,39.5975190,-104.9328040,4,-42.00,2.074,311.400
52211,39.5975190,-104.9328050,4,-41.70,1.989,312.200
52261,39.5975200,-104.9328060,4,-41.40,1.904,312.200
52311,39.5975200,-104.9328070,4,-41.20,1.824,313.800
52361,39.5975210,-104.9328070,4,-41.00,1.739,313.700
52411,39.5975210,-104.9328080,4,-40.70,1.659,314.500
52461,39.5975220,-104.9328090,4,-40.50,1.584,314.400
52511,39.5975220,-104.9328090,4,-40.30,1.504,315.600
52561,39.5975230,-104.9328100,4,-40.10,1.429,315.500
52611,39.5975230,-104.9328100,4,-39.80,1.354,315.800
52661,39.5975240,-104.9328110,4,-39.50,1.274,315.700
52711,39.5975240,-104.9328120,4,-39.30,1.203,316.500
52761,39.5975250,-104.9328120,4,-39.00,1.133,316.300
52811,39.5975250,-104.9328130,4,-38.70,1.058,317.200
